attendance_id,enrollment_id,session_date,status
A000126,E0002,2024-03-19,Tardy
A007642,E0107,2025-05-22,Present
A006230,E0090,2024-10-30,Present
A013543,E0209,06/03/2026,Excused
A001297,E0019,2023-09-12,Present
A001977,E0028,2023-09-28,Present
A014584,E0221,2026-05-07,Present
A014523,E0220,06/24/2026,Present
A010268,E0145,2025-05-22,Present
A012773,E0198,2026-03-17,Present
A005751,E0084,2025-01-30,Present
A008153,E0115,2025-02-04,Present
A014922,E0225,2026-07-08,Present
A003087,E0043,2023-12-07,Excused
A014279,E0217,2026-07-29,Present
A006883,E0097,2024-11-04,Present
A014321,E0218,2026-05-11,Present
A007674,E0108,2024-12-12,Present
A003346,E0046,2024-03-04,Present
A008173,E0115,2025-04-22,Present
A014499,E0220,2026-05-13,Present
A005871,E0086,2024-09-18,P
A006507,E0093,2024-10-28,Present
A002798,E0039,2024-01-23,Present
A000919,E0013,2024-06-06,P
A001647,E0023,2024-03-19,Tardy
A005123,E0072,2024-06-13,Present
A005127,E0073,02/08/2024,Present
A013171,E0204,2025-10-28,Present
A013624,E0210,2026-05-21,Present
A004622,E0061,02/19/2024,Present
A006810,E0096,2024-12-16,Excused
A000365,E0005,2024-05-09,Present
A011480,E0179,2026-01-22,present
A002126,E0030,2023-09-26,Present
A008151,E0115,2025-01-28,Present
A012316,E0192,2025-12-04,Present
A012762,E0198,2026-02-05,Present
A008718,E0123,2025-04-10,Tardy
A013014,E0202,09/11/2025,Present
A000056,E0001,2024-04-04,Present
A000639,E0009,03/26/2024,Present
A000303,E0005,2023-09-19,Present
A010959,E0171,2026-03-03,PRESENT
A005812,E0085,2024-11-18,Present
A001277,E0018,2024-04-04,Present
A014179,E0216,2026-07-08,Present
A012913,E0200,2026-03-03,Present
A010248,E0145,2025-03-06,Excused
A013569,E0209,2026-07-20,Present
A013338,E0206,2026-02-05,Present
A004433,E0059,2024-03-07,Present
A003645,E0049,2024-06-26,Present
A004144,E0056,2024-01-16,Present
A002879,E0040,2024-02-13,Present
A012395,E0193,2026-01-13,Present
A006494,E0093,2024-10-03,Present
A013368,E0206,05/28/2026,Present
A010479,E0156,2025-02-26,Present
A010454,E0154,2025-02-25,present
A005241,E0075,2024-06-18,Present
A014473,E0219,2026-08-31,present
A010489,E0158,2025-06-16,Present
A006938,E0098,2024-08-28,Absent
A007241,E0101,2025-04-03,Present
A014125,E0215,2026-09-07,Present
A009946,E0141,01/30/2025,Present
A013390,E0207,2025-11-06,Present
A010161,E0144,2025-01-16,Tardy
A002594,E0036,2024-02-06,P
A011310,E0177,2025-10-02,Present
A002394,E0033,2024-05-07,Present
A000524,E0008,2023-10-24,Present
A006377,E0092,2024-08-22,Present
A006982,E0098,2024-11-13,Present
A013717,E0211,2026-06-01,Present
A006678,E0095,2024-10-01,absent
A003901,E0052,04/04/2024,Present
A014819,E0223,2026-08-19,Present
A012892,E0200,2025-12-04,Present
A005586,E0083,2024-09-09,Present
A014407,E0219,2026-05-06,Present
A007957,E0112,2025-03-11,Tardy
A007571,E0106,2024-11-14,Present
A011315,E0177,2025-10-21,Present
A006778,E0096,10/14/2024,Absent
A012349,E0192,2026-04-21,Present
A010162,E0144,2025-01-21,Present
A000672,E0010,10/17/2023,Present
A004189,E0056,2024-04-03,Present
A000667,E0010,2023-09-28,
A003267,E0045,2024-04-09,Tardy
A001888,E0026,2024-05-16,Present
A011459,E0179,2025-10-21,Present
A008473,E0119,2025-05-20,Present
A009912,E0141,09/17/2024,Present
A011140,E0174,2026-04-02,Present
A012648,E0196,2026-05-28,Present
A009092,E0129,10/01/2024,PRESENT
A007688,E0108,2025-02-11,Present
A006032,E0087,02/04/2025,Present
A015117,E0227,2026-09-01,Present
A006091,E0089,08/12/2024,Present
A006239,E0090,2024-11-14,Present
A007351,E0103,11/12/2024,Present
A007831,E0110,2025-05-27,Present
A000761,E0011,2024-05-09,Present
A006255,E0090,2024-12-19,absent
A001907,E0027,2023-10-17,Present
A012235,E0190,2026-05-12,Present
A012016,E0187,2026-04-30,Present
A012331,E0192,02/10/2026,Present
A003819,E0051,2024-05-13,Present
A006270,E0090,2025-01-28,Absent
A004301,E0057,2024-04-30,Present
A005570,E0083,2024-08-12,Present
A007942,E0112,2025-01-16,Present
A010786,E0168,04/23/2026,Tardy
A004165,E0056,2024-02-21,Present
A011224,E0175,2026-05-21,P
A005972,E0087,2024-10-02,present
A003580,E0049,2024-02-28,PRESENT
A002833,E0039,2024-05-28,Present
A005450,E0081,2024-03-19,PRESENT
A003473,E0048,2024-02-15,present
A006328,E0091,2024-11-07,Present
A000138,E0002,2024-05-02,Present
A007044,E0099,2024-09-19,Excused
A004893,E0067,02/08/2024,Present
A002181,E0030,2024-04-23,Present
A010321,E0146,2025-03-06,Present
A007731,E0109,2024-10-10,Present
A003178,E0044,2024-02-08,Present
A004855,E0066,2024-02-13,Present
A004638,E0061,2024-03-18,Present
A005116,E0072,2024-05-21,Present
A014316,E0218,2026-04-30,Present
A007649,E0108,2024-09-10,Present
A004262,E0057,2024-02-15,Present
A012537,E0195,2026-01-06,Present
A001332,E0019,2024-01-25,Tardy
A010210,E0145,2024-10-08,Absent
A012735,E0198,2025-10-14,Present
A010675,E0166,2026-05-12,Tardy
A007003,E0098,01/08/2025,Abs
A009551,E0136,2024-10-01,Present
A006942,E0098,2024-09-04,Excused
A008018,E0113,03/13/2025,Present
A006242,E0090,2024-11-20,excused
A009522,E0135,2025-03-20,Present
A001124,E0016,2024-03-26,P
A006882,E0097,2024-10-31,Present
A013052,E0202,02/12/2026,Present
A010343,E0146,2025-05-29,Present
A004531,E0060,2024-03-05,Present
A010315,E0146,2025-02-13,Present
A004674,E0061,05/23/2024,Present
A012174,E0190,09/11/2025,Present
A006997,E0098,2024-12-17,tardy
A001253,E0018,2024-01-11,Present
A011471,E0179,2025-12-09,Present
A003375,E0046,04/29/2024,Present
A002815,E0039,03/21/2024,Excused
A004720,E0062,2024-02-14,Present
A006545,E0093,2025-01-21,present
A010041,E0142,2025-04-24,Present
A004859,E0066,2024-02-27,Present
A007902,E0111,2025-05-20,Present
A011230,E0175,2026-06-11,Present
A008581,E0121,12/19/2024,Present
A008428,E0119,2024-11-19,Present
A001078,E0016,2023-10-03,Present
A010177,E0144,2025-03-13,Present
A004364,E0058,2024-02-20,PRESENT
A012155,E0189,2026-04-07,Present
A000771,E0011,2024-06-13,Present
A010358,E0147,2025-02-19,Present
A012726,E0198,09/11/2025,Present
A008866,E0125,2025-04-24,Excused
A000250,E0004,2023-12-12,Present
A009767,E0139,2024-09-19,Tardy
A007240,E0101,2025-04-01,present
A003420,E0047,2024-01-17,Present
A010274,E0145,2025-06-12,Tardy
A010016,E0142,2025-01-21,Present
A014765,E0223,2026-05-18,Tardy
A004977,E0069,2024-02-29,Present
A004545,E0060,03/28/2024,P
A005566,E0082,2025-02-03,Present
A007940,E0112,2025-01-09,excused
A000717,E0011,2023-11-21,Present
A014848,E0224,2026-05-07,present
A012339,E0192,2026-03-10,Present
A002049,E0029,2023-09-19,Present
A005998,E0087,2024-11-18,Present
A006601,E0094,2024-10-29,Present
A007246,E0101,2025-04-29,Present
A013457,E0208,2025-10-21,Present
A004179,E0056,2024-03-18,Present
A004810,E0064,2024-06-11,Tardy
A010917,E0171,2025-09-16,Present
A014588,E0221,2026-05-14,Present
A007141,E0100,2024-12-19,Present
A007191,E0101,09/24/2024,Excused
A001461,E0021,2023-10-31,Present
A005990,E0087,2024-11-04,Present
A009861,E0140,12/10/2024,tardy
A010949,E0171,2026-01-27,Present
A002001,E0028,2024-01-04,Present
A012764,E0198,2026-02-12,Present
A012806,E0199,2025-10-09,Present
A008176,E0115,2025-05-01,Tardy
A000405,E0006,2024-01-04,Present
A000385,E0006,10/12/2023,Tardy
A014538,E0220,2026-07-21,Present
A014704,E0222,2026-07-02,Absent
A010345,E0146,2025-06-05,Present
A001634,E0023,2024-02-01,Present
A014692,E0222,2026-06-11,Present
A013773,E0211,2026-09-07,Present
A004785,E0064,2024-03-12,Present
A005382,E0079,2024-04-25,Present
A006971,E0098,2024-10-24,Present
A003926,E0052,2024-05-23,Present
A013529,E0209,2026-05-11,Present
A004159,E0056,2024-02-12,Tardy
A007450,E0104,2025-02-27,Present
A013141,E0203,2026-04-21,Present
A014091,E0215,2026-07-08,Present
A013551,E0209,2026-06-17,Absent
A008416,E0119,10/08/2024,Present
A002194,E0030,2024-06-06,PRESENT
A011329,E0177,12/16/2025,Present
A012662,E0197,2025-10-09,Present
A010017,E0142,2025-01-23,Present
A001016,E0015,2023-11-16,Tardy
A005125,E0072,2024-06-20,Present
A013165,E0204,2025-10-07,Present
A007419,E0104,2024-10-24,Present
A007410,E0104,09/24/2024,Present
A008990,E0127,2025-03-20,Present
A002872,E0040,2024-01-18,Present
A000010,E0001,2023-10-12,present
A010137,E0144,2024-10-08,Present
A001839,E0026,2023-11-09,Present
A004805,E0064,2024-05-23,present
A000256,E0004,2024-01-09,Tardy
A007027,E0099,2024-08-21,Present
A005714,E0084,11/07/2024,Present
A012678,E0197,2025-12-11,Present
A003325,E0046,2024-01-25,Present
A007715,E0108,2025-05-22,Present
A001582,E0022,2024-04-25,Present
A011149,E0174,05/12/2026,Present
A000925,E0014,2023-09-21,Present
A002780,E0039,2023-11-07,Tardy
A010701,E0167,11/04/2025,Present
A007892,E0111,2025-04-08,Present
A006133,E0089,2024-10-23,Present
A013217,E0204,2026-05-05,Present
A005321,E0078,02/06/2024,Present
A007313,E0102,04/01/2025,Present
A007103,E0099,01/21/2025,Excused
A006043,E0088,2024-08-26,Present
A003776,E0051,2024-02-21,Present
A004836,E0065,2024-04-25,Present
A012329,E0192,02/03/2026,Tardy
A004965,E0068,2024-06-06,Present
A010972,E0171,2026-04-23,Present
A000540,E0008,01/02/2024,Present
A007484,E0105,09/26/2024,Present
A002746,E0038,2024-02-13,Present
A003720,E0050,2024-05-14,Present
A014669,E0222,2026-05-04,absent
A006820,E0096,2025-01-14,Present
A013660,E0210,2026-07-23,Present
A009338,E0133,2024-10-22,Excused
A013320,E0206,2025-11-13,present
A004469,E0059,2024-05-15,Present
A000668,E0010,2023-10-03,Present
A007576,E0107,2024-09-10,Present
A011212,E0175,2026-04-02,Present
A008550,E0120,06/03/2025,Present
A005064,E0071,2024-04-02,Present
A011024,E0173,2025-10-09,PRESENT
A010976,E0171,2026-05-07,Present
A001354,E0019,2024-04-11,Present
A013324,E0206,2025-12-04,Present
A007115,E0100,2024-09-12,Present
A015029,E0226,2026-08-11,Present
A008663,E0123,2024-09-14,Present
A002704,E0037,2024-06-11,P
A003331,E0046,2024-02-06,Present
A008054,E0114,2024-10-17,Tardy
A011830,E0185,2025-11-06,Present
A009589,E0136,2025-02-27,Present
A003585,E0049,2024-03-07,Present
A014530,E0220,2026-07-07,Present
A013455,E0208,2025-10-14,Present
A005646,E0083,2025-01-09,Present
A003377,E0046,2024-05-01,Present
A001257,E0018,2024-01-25,Present
A006191,E0090,2024-08-22,Tardy
A011705,E0183,2026-02-03,Present
A013844,E0212,2026-08-06,Present
A013971,E0214,05/13/2026,Present
A009443,E0134,2025-02-27,present
A013988,E0214,06/11/2026,Present
A005349,E0078,2024-05-16,Present
A011004,E0172,2025-11-06,Present
A012491,E0194,04/07/2026,Present
A011477,E0179,2026-01-13,Present
A011126,E0174,2026-02-12,Present
A004176,E0056,03/12/2024,Present
A013461,E0208,2025-11-04,Present
A004911,E0067,2024-04-11,Present
A001853,E0026,2024-01-11,Present
A006317,E0091,2024-10-21,Present
A012973,E0201,2026-01-20,Present
A015149,E0228,05/26/2026,Excused
A002106,E0029,2024-04-23,Present
A000134,E0002,2024-04-18,Present
A013429,E0207,2026-04-21,Present
A005030,E0070,2024-04-23,Present
A000929,E0014,2023-10-05,Tardy
A000824,E0012,2024-03-26,Present
A007577,E0107,2024-09-12,Present
A011633,E0181,2026-02-24,Absent
A001532,E0022,10/17/2023,Present
A001215,E0017,2024-05-23,Present
A000505,E0007,2024-05-23,tardy
A012478,E0194,2026-02-19,Present
A010189,E0144,2025-05-01,tardy
A006531,E0093,2024-12-16,Present
A003073,E0043,2023-10-12,Present
A010151,E0144,2024-12-03,Present
A009577,E0136,2025-01-16,Present
A009087,E0129,2027-04-07,Present
A013117,E0203,2026-01-20,Present
A008648,E0122,2025-04-29,Present
A006620,E0094,2024-12-09,P
A013972,E0214,2026-05-14,Present
A009274,E0132,2024-11-21,PRESENT
A003710,E0050,2024-04-25,Excused
A014744,E0222,2026-09-10,Present
A004850,E0065,2024-06-13,Present
A004749,E0063,2024-03-21,Present
A004269,E0057,2024-02-28,Present
A011715,E0183,2026-03-10,Present
A012327,E0192,01/27/2026,Present
A011795,E0184,2026-04-07,Present
A015185,E0228,07/28/2026,Present
A008906,E0126,2025-02-11,Tardy
A004187,E0056,2024-04-01,Present
A010407,E0150,02/20/2025,Present
A005302,E0077,2024-04-18,Present
A002924,E0041,2023-10-17,Present
A006589,E0094,2024-10-08,Present
A001811,E0025,2024-05-09,present
A003487,E0048,2024-03-12,Present
A007420,E0104,2024-10-29,Tardy
A003142,E0044,2023-09-21,Present
A010020,E0142,02/04/2025,present
A009348,E0133,2024-12-03,Excused
A001325,E0019,2024-01-02,Present
A004313,E0057,2024-05-21,Present
A007495,E0105,11/05/2024,Present
A008703,E0123,2025-02-18,Present
A009873,E0140,2025-01-30,Present
A008692,E0123,2025-01-09,Present
A014615,E0221,2026-07-01,P
A010049,E0142,2025-05-22,Present
A009581,E0136,2025-01-30,Present
A013808,E0212,2026-06-04,Present
A011912,E0186,2025-12-18,Present
A010579,E0163,2025-07-09,Present
A005542,E0082,2024-12-10,Present
A011429,E0178,2026-04-07,Present
A006173,E0089,2025-01-21,Present
A001541,E0022,2023-11-16,Present
A009410,E0134,2024-10-17,Present
A002682,E0037,2024-03-21,Present
A015189,E0228,2026-08-04,Present
A011186,E0175,2025-12-18,Present
A013705,E0211,2026-05-11,P
A006314,E0091,2024-10-15,Present
A001192,E0017,2024-02-29,Present
A013965,E0214,05/04/2026,P
A005294,E0077,2024-03-19,P
A001543,E0022,2023-11-30,Absent
A011494,E0179,03/12/2026,Absent
A011517,E0179,06/09/2026,Present
A007057,E0099,2024-10-14,Present
A002540,E0035,2024-04-23,Present
A000954,E0014,2024-01-20,present
A007242,E0101,2025-04-08,Present
A006732,E0095,2025-01-22,Present
A004847,E0065,2024-06-04,Present
A006802,E0096,2024-12-02,Tardy
A008011,E0113,2025-02-18,Present
A004331,E0057,2024-06-20,Present
A008925,E0126,04/24/2025,Present
A005335,E0078,2024-03-26,Present
A007331,E0102,2025-06-10,Present
A009349,E0133,2024-12-05,Present
A004730,E0062,2024-03-04,Excused
A011487,E0179,2026-02-17,Present
A006542,E0093,2025-01-15,
A011175,E0175,2025-11-04,Present
A005306,E0077,2024-05-02,Excused
A005162,E0073,06/13/2024,Present
A007861,E0111,2024-12-10,Present
A002157,E0030,2024-01-25,Present
A001063,E0015,2024-05-16,Present
A010809,E0169,2025-10-07,
A001168,E0017,2023-11-30,Present
A011415,E0178,2026-02-17,Excused
A003637,E0049,2024-06-12,Present
A007652,E0108,2024-09-19,Present
A005589,E0083,2024-09-12,Present
A011131,E0174,2026-03-03,Present
A007193,E0101,2024-10-01,P
A004492,E0059,2024-06-25,Present
A007267,E0102,2024-10-03,Present
A011333,E0177,2026-01-13,Present
A004981,E0069,2024-03-14,Present
A008336,E0118,2024-09-12,Present
A013870,E0213,04/21/2026,Present
A011770,E0184,01/08/2026,Present
A004947,E0068,04/02/2024,Present
A002783,E0039,2023-11-16,Present
A000718,E0011,2023-11-30,Present
A010012,E0142,2025-01-07,Present
A002503,E0035,12/05/2023,Present
A004361,E0058,2024-02-14,Present
A004172,E0056,2024-03-05,P
A008083,E0114,2025-02-13,
A015003,E0226,2026-06-25,Present
A000396,E0006,2023-11-21,Absent
A013924,E0213,2026-07-23,Present
A014513,E0220,2026-06-08,Present
A007187,E0101,2024-09-10,Present
A015097,E0227,2026-07-28,Present
A004493,E0059,2024-06-26,Excused
A001366,E0019,2024-05-28,Present
A014651,E0221,2026-09-02,Present
A014192,E0216,2026-07-30,Present
A008788,E0124,2025-04-01,Tardy
A014398,E0219,2026-04-21,Absent
A012145,E0189,2026-03-03,Tardy
A013585,E0209,2026-08-17,PRESENT
A005918,E0086,12/17/2024,Present
A004969,E0068,2024-06-20,Present
A002915,E0041,2023-09-14,Present
A013746,E0211,2026-07-21,Present
A010519,E0159,2025-07-09,Present
A005645,E0083,2025-01-08,Present
A003767,E0051,2024-02-06,Present
A003441,E0047,02/22/2024,Present
A012044,E0188,2025-10-30,Present
A012325,E0192,01/20/2026,Present
A007358,E0103,2024-12-12,Present
A006807,E0096,2024-12-10,Present
A009880,E0140,2025-02-25,Present
A002144,E0030,12/05/2023,Present
A005105,E0072,2024-04-09,PRESENT
A005074,E0071,05/09/2024,P
A001572,E0022,2024-03-19,Present
A004080,E0055,2024-03-19,Present
A001123,E0016,2024-03-21,Present
A002787,E0039,2023-12-07,Absent
A014528,E0220,2026-07-02,Present
A002968,E0041,2024-04-02,Present
A002505,E0035,2023-12-12,Present
A005989,E0087,2024-10-31,Absent
A011658,E0182,2025-12-04,Present
A008868,E0126,2024-09-12,P
A011001,E0172,2025-10-28,Present
A007165,E0100,2025-03-25,Present
A011541,E0180,2025-12-02,Present
A000729,E0011,2024-01-16,Tardy
A007588,E0107,2024-10-22,PRESENT
A007544,E0105,2025-05-20,Present
A000413,E0006,02/01/2024,Present
A011339,E0177,2026-02-03,Excused
A009709,E0138,2024-11-12,Present
A005746,E0084,2025-01-22,Tardy
A007669,E0108,11/19/2024,Present
A000826,E0012,2024-04-02,tardy
A003268,E0045,2024-04-10,Present
A003975,E0054,2024-01-09,Present
A008809,E0125,2024-09-12,Present
A008307,E0117,2025-03-04,Present
A000418,E0006,2024-02-24,P
A011262,E0176,2026-01-15,Present
A009818,E0139,2025-04-03,Present
A006749,E0096,2024-08-22,Tardy
A008968,E0127,2025-01-02,Present
A012378,E0193,2025-10-23,Present
A011089,E0174,2025-09-16,Present
A014906,E0225,06/10/2026,Present
A002083,E0029,01/30/2024,Tardy
A008946,E0127,2024-10-01,Present
A010739,E0168,10/14/2025,Present
A012162,E0189,2026-05-07,Present
A003374,E0046,04/25/2024,Present
A005727,E0084,2024-12-09,Present
A004108,E0055,2024-05-13,Present
A010637,E0166,2025-12-09,Present
A004381,E0058,2024-03-20,Absent
A007724,E0109,2024-09-17,Present
A001067,E0015,2024-05-30,Present
A003914,E0052,05/02/2024,Present
A013480,E0208,2026-01-29,Present
A005537,E0082,2024-12-02,present
A008003,E0113,01/21/2025,
A005388,E0079,2024-05-16,Present
A005733,E0084,2024-12-18,Present
A011691,E0183,2025-12-02,absent
A002739,E0038,2024-01-18,PRESENT
A005053,E0071,2024-02-22,Present
A004001,E0054,2024-02-22,Absent
A009761,E0138,2025-06-05,T
A002428,E0034,2023-12-05,Present
A011939,E0186,2026-04-07,Present
A006834,E0096,2025-02-06,Present
A010124,E0143,05/29/2025,present
A001688,E0024,2023-11-07,
A000852,E0013,2023-09-28,Present
A011739,E0183,06/09/2026,Present
A006304,E0091,2024-09-26,Present
A009088,E0129,2024-09-17,Present
A012785,E0198,2026-05-05,Tardy
A014594,E0221,05/26/2026,Present
A005879,E0086,2024-10-02,Present
A008528,E0120,2025-03-11,P
A002840,E0040,2023-09-14,Present
A011280,E0176,03/19/2026,Present
A004612,E0061,2024-01-31,Present
A009541,E0135,2025-06-03,P
A009208,E0130,2025-03-18,Tardy
A011009,E0172,2025-12-02,Present
A009824,E0139,2025-05-01,Present
A002490,E0035,2023-10-12,Present
A011923,E0186,2026-02-10,Present
A006906,E0097,2024-12-19,Present
A007391,E0103,2025-04-24,Present
A011444,E0178,2026-06-04,Tardy
A002850,E0040,2023-10-19,T
A014070,E0215,2026-06-02,present
A006666,E0095,09/10/2024,Present
A005882,E0086,2024-10-08,Present
A010263,E0145,2025-05-06,Present
A004453,E0059,04/11/2024,Present
A009950,E0141,2025-02-13,P
A007422,E0104,2024-11-05,Present
A013601,E0209,2026-09-14,Present
A009828,E0139,2025-05-15,present
A012839,E0199,2026-02-24,Present
A006485,E0093,2024-09-18,Present
A002480,E0034,06/13/2024,Absent
A006618,E0094,2024-12-04,Present
A010458,E0155,2025-02-04,Absent
A011152,E0174,2026-05-21,Present
A013516,E0208,2026-06-11,Present
A014929,E0225,07/21/2026,Present
A011252,E0176,11/20/2025,Present
A013246,E0205,2025-11-06,Present
A014062,E0215,2026-05-19,Present
A002142,E0030,11/21/2023,Present
A013297,E0205,2026-06-02,Present
A011311,E0177,2025-10-07,Present
A005189,E0074,2024-05-02,P
A014917,E0225,2026-06-30,Present
A012238,E0190,2026-05-21,Present
A011549,E0180,2026-01-13,Present
A002745,E0038,2024-02-08,Present
A007254,E0101,2025-05-27,Absent
A013285,E0205,2026-04-21,present
A003507,E0048,2024-04-22,Present
A001680,E0024,2023-10-10,Absent
A004250,E0057,2024-01-25,Present
A003148,E0044,2023-10-12,PRESENT
A008131,E0115,2024-10-31,Present
A010487,E0157,2025-06-25,Absent
A007005,E0098,2025-01-13,Present
A000581,E0008,2024-05-28,Present
A009663,E0137,2025-03-04,Present
A012992,E0201,2026-03-26,Present
A004071,E0055,03/04/2024,Present
A013501,E0208,2026-04-21,Present
A003344,E0046,2024-02-28,Present
A013185,E0204,2026-01-06,Present
A007405,E0103,2025-06-12,PRESENT
A012776,E0198,2026-03-26,Tardy
A003673,E0050,02/15/2024,Present
A000560,E0008,03/12/2024,Present
A005238,E0075,2024-06-06,Present
A007806,E0110,2025-02-20,Present
A013408,E0207,01/29/2026,Present
A011042,E0173,2025-12-18,Present
A000513,E0008,09/14/2023,Absent
A012922,E0200,04/02/2026,Present
A001082,E0016,10/17/2023,Present
A001665,E0023,2024-05-23,Present
A009205,E0130,2025-03-06,Present
A001932,E0027,2024-01-25,Present
A014866,E0224,2026-06-09,Tardy
A001151,E0017,2023-09-26,Present
A002839,E0040,2023-09-12,Present
A005950,E0087,2024-08-26,Present
A008309,E0117,2025-03-11,P
A008933,E0126,2025-05-22,A
A015047,E0227,2026-04-30,P
